Time,SensorType,Value1,Value2,Value3,Latitude,Longitude,Speed,Pothole
19:59:59.960,Gyroscope,0.003063,-0.000133,-0.002929,,,0.00,0
19:59:59.977,Accelerometer,-0.147159,1.183251,9.752547,,,0.00,0
19:59:59.978,Gyroscope,0.002131,-0.004394,-0.000000,,,0.00,0
19:59:59.994,Accelerometer,0.071186,1.109671,9.701699,,,0.00,0
20:00:00.003,Gyroscope,0.001332,-0.007191,0.001864,,,0.00,0
20:00:00.021,Accelerometer,0.394218,1.021137,9.604790,,,0.00,0
20:00:00.033,Gyroscope,-0.000266,0.000799,-0.000399,,,0.00,0
20:00:00.062,Accelerometer,-0.060419,1.179063,9.550952,,,0.00,0
20:00:00.065,Gyroscope,-0.002929,0.001731,0.000266,,,0.00,0
20:00:00.071,Accelerometer,0.327817,1.002593,9.725029,,,0.00,0
20:00:00.073,Gyroscope,-0.002929,0.001731,0.000266,,,0.00,0
20:00:00.074,Accelerometer,0.327817,1.002593,9.725029,,,0.00,0
20:00:00.094,Gyroscope,0.001198,0.001864,-0.003862,,,0.00,0
20:00:00.105,Accelerometer,0.391227,1.131207,9.918848,,,0.00,0
20:00:00.106,Gyroscope,0.001198,0.001864,-0.003862,,,0.00,0
20:00:00.113,Accelerometer,-0.132802,1.131805,9.710672,,,0.00,0
20:00:00.128,Gyroscope,0.003063,-0.004128,-0.001598,,,0.00,0
20:00:00.145,Accelerometer,0.166301,1.121037,9.826126,,,0.00,0
20:00:00.145,Gyroscope,0.001864,-0.007191,-0.000000,,,0.00,0
20:00:00.160,Accelerometer,0.323629,0.984646,9.721440,,,0.00,0
20:00:00.162,Gyroscope,-0.000399,-0.004128,-0.001465,,,0.00,0
20:00:00.179,Accelerometer,0.193220,1.096511,9.664611,,,0.00,0
20:00:00.181,Gyroscope,-0.000533,0.005859,-0.001864,,,0.00,0
20:00:00.203,Accelerometer,-0.128016,1.185045,9.492328,,,0.00,0
20:00:00.205,Gyroscope,-0.001731,0.000932,0.000266,,,0.00,0
20:00:00.219,Accelerometer,0.424128,0.939183,9.580264,,,0.00,0
20:00:00.221,Gyroscope,-0.001731,0.001731,-0.000000,,,0.00,0
20:00:00.244,Accelerometer,0.290130,1.171287,9.817153,,,0.00,0
20:00:00.245,Gyroscope,0.000000,0.003862,-0.001065,,,0.00,0
20:00:00.253,Accelerometer,-0.132203,1.083350,9.594023,,,0.00,0
20:00:00.269,Gyroscope,-0.000133,-0.001997,0.001198,,,0.00,0
20:00:00.287,Accelerometer,0.198006,1.136591,9.820144,,,0.00,0
20:00:00.290,Gyroscope,0.000799,-0.003862,0.002131,,,0.00,0
20:00:00.300,Accelerometer,0.272184,1.011566,9.682557,,,0.00,0
20:00:00.302,Gyroscope,0.000932,0.000133,-0.000399,,,0.00,0
20:00:00.311,Accelerometer,0.085543,1.169492,9.753743,,,0.00,0
20:00:00.318,Gyroscope,0.002131,0.000399,-0.001598,,,0.00,0
20:00:00.335,Accelerometer,-0.026919,1.093520,9.576077,,,0.00,0
20:00:00.342,Gyroscope,-0.001332,-0.001864,0.001198,,,0.00,0
20:00:00.351,Accelerometer,0.444467,1.008575,9.655040,,,0.00,0
20:00:00.360,Gyroscope,-0.001864,-0.000266,-0.001731,,,0.00,0
20:00:00.376,Accelerometer,0.165105,1.170090,9.751948,,,0.00,0
20:00:00.378,Gyroscope,0.000000,0.003862,-0.002663,,,0.00,0
20:00:00.393,Accelerometer,-0.053240,1.115055,9.604192,,,0.00,0
20:00:00.401,Gyroscope,0.000799,-0.002663,-0.000932,,,0.00,0
20:00:00.411,Accelerometer,0.302692,1.161715,9.799805,,,0.00,0
20:00:00.429,Gyroscope,0.000399,-0.005060,-0.000932,,,0.00,0
20:00:00.442,Accelerometer,0.299103,0.979861,9.669396,,,0.00,0
20:00:00.445,Gyroscope,0.001598,-0.001598,-0.002131,,,0.00,0
20:00:00.452,Accelerometer,-0.011964,1.253839,9.851251,,,0.00,0
20:00:00.460,Gyroscope,0.002397,-0.002397,-0.002663,,,0.00,0
20:00:00.477,Accelerometer,-0.017946,1.070788,9.618548,,,0.00,0
20:00:00.477,Gyroscope,0.000666,-0.006658,0.001864,,,0.00,0
20:00:00.493,Accelerometer,0.482154,1.068994,9.729815,,,0.00,0
20:00:00.509,Gyroscope,-0.000799,0.000533,-0.001332,,,0.00,0
20:00:00.520,Accelerometer,0.087936,1.189233,9.597611,,,0.00,0
20:00:00.524,Gyroscope,-0.002663,0.006392,-0.000133,,,0.00,0
20:00:00.533,Accelerometer,-0.040080,1.101297,9.500702,,,0.00,0
20:00:00.542,Gyroscope,-0.002663,-0.000399,0.002264,,,0.00,0
20:00:00.562,Accelerometer,0.333201,1.164108,9.741181,,,0.00,0
20:00:00.569,Gyroscope,-0.001864,-0.000932,0.001198,,,0.00,0
20:00:00.577,Accelerometer,0.308674,1.025923,9.699904,,,0.00,0
20:00:00.583,Gyroscope,0.002530,-0.001332,-0.000799,,,0.00,0
20:00:00.601,Accelerometer,0.042473,1.896910,9.972089,,,0.00,0
20:00:00.602,Gyroscope,0.005459,-0.003728,-0.001864,,,0.00,0
20:00:00.618,Accelerometer,-0.099302,0.968495,9.729217,,,0.00,0
20:00:00.618,Gyroscope,0.008256,-0.008256,0.000932,,,0.00,0
20:00:00.634,Accelerometer,0.168096,1.429113,9.979267,,,0.00,0
20:00:00.644,Gyroscope,0.007723,-0.005992,0.000533,,,0.00,0
20:00:00.650,Accelerometer,0.219541,1.372882,9.419945,,,0.00,0
20:00:00.666,Gyroscope,0.007191,-0.000799,0.000932,,,0.00,0
20:00:00.676,Accelerometer,0.379861,1.435694,9.466604,,,0.00,0
20:00:00.677,Gyroscope,0.001065,0.006125,-0.001731,,,0.00,0
20:00:00.703,Accelerometer,0.078365,1.197608,9.249456,,,0.00,0
20:00:00.704,Gyroscope,-0.000399,0.001997,-0.001065,,,0.00,0
20:00:00.718,Accelerometer,0.136989,1.799403,9.815358,,,0.00,0
20:00:00.719,Gyroscope,0.003196,-0.003595,-0.001065,,,0.00,0
20:00:00.742,Accelerometer,0.222533,1.079761,9.899107,,,0.00,0
20:00:00.743,Gyroscope,0.005193,-0.005326,-0.001198,,,0.00,0
20:00:00.752,Accelerometer,0.041874,1.484148,9.603594,,,0.00,0
20:00:00.766,Gyroscope,0.005193,0.000266,0.000133,,,0.00,0
20:00:00.775,Accelerometer,0.482154,1.389632,9.403793,,,0.00,0
20:00:00.777,Gyroscope,0.000666,0.007989,-0.003595,,,0.00,0
20:00:00.800,Accelerometer,0.100499,1.396810,9.485747,,,0.00,0
20:00:00.802,Gyroscope,-0.000533,0.002264,-0.001198,,,0.00,0
20:00:00.817,Accelerometer,0.029910,1.593620,9.852448,,,0.00,0
20:00:00.819,Gyroscope,0.002530,-0.003329,-0.002530,,,0.00,0
20:00:00.837,Accelerometer,0.174676,1.317847,9.981061,,,0.00,0
20:00:00.841,Gyroscope,0.004527,-0.004261,-0.000266,,,0.00,0
20:00:00.851,Accelerometer,0.135793,1.526023,9.882358,,,0.00,0
20:00:00.860,Gyroscope,0.009854,0.000666,-0.000666,,,0.00,0
20:00:00.875,Accelerometer,0.306281,1.248455,9.502497,,,0.00,0
20:00:00.876,Gyroscope,0.006125,0.006125,-0.000133,,,0.00,0
20:00:00.901,Accelerometer,0.020937,1.648655,9.393025,,,0.00,0
20:00:00.902,Gyroscope,-0.000799,-0.000000,0.001198,,,0.00,0
20:00:00.918,Accelerometer,0.126820,1.960320,9.674182,,,0.00,0
20:00:00.924,Gyroscope,0.004261,-0.006525,0.002131,,,0.00,0
20:00:00.943,Accelerometer,0.445663,1.216750,9.868001,,,0.00,0
20:00:00.944,Gyroscope,0.004927,0.003728,-0.000399,,,0.00,0
20:00:00.953,Accelerometer,-0.044865,1.239482,9.823733,,,0.00,0
20:00:00.960,Gyroscope,0.008256,0.002530,0.000533,,,0.00,0
20:00:00.977,Accelerometer,-0.117847,2.129014,9.803394,,,0.00,0
20:00:00.985,Gyroscope,0.007457,-0.004794,0.002131,,,0.00,0
20:00:01.000,Accelerometer,0.634098,1.079761,9.069994,,,0.00,0
20:00:01.000,Gyroscope,0.001598,0.005593,0.000399,,,0.00,0
20:00:01.025,Accelerometer,0.160917,1.933401,9.524631,,,0.00,0
20:00:01.032,Gyroscope,0.000000,0.010519,-0.002530,,,0.00,0
20:00:01.034,Accelerometer,-0.068794,2.069193,9.915258,,,0.00,0
20:00:01.044,Gyroscope,0.003462,-0.000266,-0.001731,,,0.00,0
20:00:01.051,Accelerometer,0.305085,0.669392,9.414560,,,0.00,0
20:00:01.059,Gyroscope,0.000266,0.005859,-0.001065,,,0.00,0
20:00:01.076,Accelerometer,-0.144168,1.993221,9.801600,,,0.00,0
20:00:01.083,Gyroscope,0.008256,0.001598,-0.000399,,,0.00,0
20:00:01.093,Accelerometer,0.287737,2.464009,10.104890,,,0.00,0
20:00:01.101,Gyroscope,0.013715,-0.010786,0.000533,,,0.00,0
20:00:01.116,Accelerometer,0.701097,0.475574,8.597412,,,0.00,0
20:00:01.117,Gyroscope,-0.002796,0.017044,-0.003995,,,0.00,0
20:00:01.142,Accelerometer,-0.494118,2.230111,9.442079,,,0.00,0
20:00:01.144,Gyroscope,-0.003995,0.001465,-0.003329,,,0.00,0
20:00:01.151,Accelerometer,-0.059821,2.647658,11.154741,,,0.00,0
20:00:01.158,Gyroscope,0.020373,-0.024235,0.005193,,,0.00,0
20:00:01.183,Accelerometer,0.815354,-0.102891,8.958728,,,0.00,0
20:00:01.186,Gyroscope,-0.000133,0.018109,0.000399,,,0.00,0
20:00:01.192,Accelerometer,-0.047258,2.781656,9.085547,,,0.00,0
20:00:01.200,Gyroscope,-0.002663,0.016378,-0.003728,,,0.00,0
20:00:01.218,Accelerometer,-0.134596,2.713461,10.901700,,,0.00,0
20:00:01.219,Gyroscope,0.033156,-0.045274,0.008655,,,0.00,0
20:00:01.233,Accelerometer,0.643071,-0.092124,8.451449,,,0.00,0
20:00:01.249,Gyroscope,-0.013316,0.026632,0.000533,,,0.00,0
20:00:01.257,Accelerometer,-0.093918,2.824129,8.781659,,,0.00,0
20:00:01.259,Gyroscope,-0.011718,0.008123,-0.001198,,,0.00,0
20:00:01.277,Accelerometer,0.267996,2.627918,12.179467,,,0.00,0
20:00:01.282,Gyroscope,0.049268,-0.051133,0.009721,,,0.00,0
20:00:01.291,Accelerometer,0.731606,-0.433101,8.681759,,,0.00,0
20:00:01.307,Gyroscope,-0.005992,0.032091,-0.005060,,,0.00,0
20:00:01.316,Accelerometer,-0.228515,3.625725,7.931011,,,0.00,0
20:00:01.317,Gyroscope,-0.012916,0.014248,-0.004661,,,0.00,0
20:00:01.343,Accelerometer,-0.209372,2.536990,12.157333,,,0.00,0
20:00:01.344,Gyroscope,0.059788,-0.039947,0.037018,,,0.00,0
20:00:01.351,Accelerometer,0.959522,-0.439681,9.355338,,,0.00,0
20:00:01.359,Gyroscope,-0.014381,0.041412,0.037151,,,0.00,0
20:00:01.376,Accelerometer,-0.176471,2.639283,6.999006,,,0.00,0
20:00:01.385,Gyroscope,-0.078164,-0.000932,0.039282,,,0.00,0
20:00:01.392,Accelerometer,-0.033500,3.381058,11.904293,,,0.00,0
20:00:01.398,Gyroscope,0.051932,0.044475,0.048070,,,0.00,0
20:00:01.416,Accelerometer,0.644866,0.722632,9.717253,,,0.00,0
20:00:01.417,Gyroscope,0.043942,-0.030227,0.029295,,,0.00,0
20:00:01.441,Accelerometer,-0.261416,1.585245,7.085148,,,0.00,0
20:00:01.444,Gyroscope,-0.120907,-0.033822,0.036352,,,0.00,0
20:00:01.451,Accelerometer,0.289532,3.358925,11.500504,,,0.00,0
20:00:01.457,Gyroscope,0.042477,0.129430,0.014248,,,0.00,0
20:00:01.476,Accelerometer,0.495314,1.121636,12.098709,,,0.00,0
20:00:01.483,Gyroscope,0.081360,0.019974,0.008788,,,0.00,0
20:00:01.492,Accelerometer,-0.343968,2.355734,6.625726,,,0.00,0
20:00:01.499,Gyroscope,-0.123704,-0.074568,0.006791,,,0.00,0
20:00:01.510,Accelerometer,0.271585,2.778665,8.816954,,,0.00,0
20:00:01.516,Gyroscope,0.047271,0.056193,0.054861,,,0.00,0
20:00:01.536,Accelerometer,0.676571,1.217349,13.864613,,,0.00,0
20:00:01.540,Gyroscope,0.119310,0.052597,0.020639,,,0.00,0
20:00:01.558,Accelerometer,-0.048455,2.758924,7.240681,,,0.00,0
20:00:01.565,Gyroscope,-0.133557,-0.039282,0.014381,,,0.00,0
20:00:01.573,Accelerometer,0.111266,1.870589,7.135397,,,0.00,0
20:00:01.581,Gyroscope,0.017444,-0.043276,0.046206,,,0.00,0
20:00:01.592,Accelerometer,0.309871,1.234098,13.239488,,,0.00,0
20:00:01.612,Gyroscope,0.091746,0.147006,-0.003728,,,0.00,0
20:00:01.618,Accelerometer,0.393021,3.878167,11.449059,,,0.00,0
20:00:01.619,Gyroscope,-0.103730,-0.055527,-0.039947,,,0.00,0
20:00:01.633,Accelerometer,-0.083749,1.253241,2.400599,,,0.00,0
20:00:01.641,Gyroscope,-0.021438,-0.138085,0.053663,,,0.00,0
20:00:01.659,Accelerometer,0.263809,1.499702,14.019547,,,0.00,0
20:00:01.666,Gyroscope,0.160988,0.219311,0.001997,,,0.00,0
20:00:01.676,Accelerometer,0.177069,4.073183,12.666407,,,0.00,0
20:00:01.680,Gyroscope,-0.118910,-0.067777,-0.007324,,,0.00,0
20:00:01.692,Accelerometer,0.337388,0.641276,2.806781,,,0.00,0
20:00:01.721,Gyroscope,0.090281,0.220643,0.009055,,,0.00,0
20:00:01.726,Accelerometer,0.041874,1.408176,11.578271,,,0.00,0
20:00:01.727,Gyroscope,0.090281,0.220643,0.009055,,,0.00,0
20:00:01.739,Accelerometer,0.107677,4.672585,13.539188,,,0.00,0
20:00:01.740,Gyroscope,-0.052731,0.069908,-0.008256,,,0.00,0
20:00:01.756,Accelerometer,-0.277567,0.740579,1.194617,,,0.00,0
20:00:01.757,Gyroscope,-0.076166,-0.276702,0.030893,,,0.00,0
20:00:01.774,Accelerometer,0.382852,1.362713,13.956138,,,0.00,0
20:00:01.776,Gyroscope,-0.015180,0.142612,0.004661,,,0.00,0
20:00:01.790,Accelerometer,0.564108,4.157529,14.908482,,,0.00,0
20:00:01.798,Gyroscope,0.108524,0.129696,-0.028363,,,0.00,0
20:00:01.825,Accelerometer,-0.174078,0.927219,0.192622,,,0.00,0
20:00:01.827,Gyroscope,-0.125701,-0.143677,0.030227,,,0.00,0
20:00:01.833,Accelerometer,0.404985,2.061417,12.066406,,,0.00,0
20:00:01.841,Gyroscope,-0.147938,0.021838,-0.002796,,,0.00,0
20:00:01.856,Accelerometer,0.078365,3.561118,12.831511,,,0.00,0
20:00:01.857,Gyroscope,0.120375,0.270044,-0.048469,,,0.00,0
20:00:01.883,Accelerometer,0.192622,1.497907,12.838092,,,0.00,0
20:00:01.886,Gyroscope,0.033156,-0.100667,0.002663,,,0.00,0
20:00:01.901,Accelerometer,-0.679562,2.227120,0.632303,,,0.00,0
20:00:01.912,Gyroscope,-0.267115,-0.376304,0.082158,,,0.00,0
20:00:01.916,Accelerometer,1.115055,2.938984,14.776278,,,0.00,0
20:00:01.923,Gyroscope,0.282162,0.551673,-0.055527,,,0.00,0
20:00:01.933,Accelerometer,0.119043,1.640878,12.839288,,,0.00,0
20:00:01.942,Gyroscope,-0.094942,-0.163385,0.024102,,,0.00,0
20:00:01.955,Accelerometer,-0.339183,2.934199,8.417352,,,0.00,0
20:00:01.957,Gyroscope,-0.157526,-0.197207,0.028496,,,0.00,0
20:00:01.983,Accelerometer,0.906282,1.548754,5.868398,,,0.00,0
20:00:01.985,Gyroscope,0.040746,0.198938,-0.007324,,,0.00,0
20:00:01.991,Accelerometer,0.415753,2.438884,15.561124,,,0.00,0
20:00:01.999,Gyroscope,0.120641,0.170575,-0.013715,,,0.00,0
20:00:02.017,Accelerometer,-0.191426,3.115455,9.253643,,,0.00,0
20:00:02.024,Gyroscope,-0.147539,-0.162186,0.023702,,,0.00,0
20:00:02.031,Accelerometer,0.237488,0.963709,3.777071,,,0.00,0
20:00:02.042,Gyroscope,-0.036219,-0.082824,0.032091,,,0.00,0
20:00:02.055,Accelerometer,0.472582,2.581257,13.969298,,,0.00,0
20:00:02.058,Gyroscope,0.038882,0.333428,-0.012251,,,0.00,0
20:00:02.073,Accelerometer,-0.407976,2.868994,11.034502,,,0.00,0
20:00:02.081,Gyroscope,-0.064182,-0.454868,0.012916,,,0.00,0
20:00:02.097,Accelerometer,0.433101,1.214357,5.032704,,,0.00,0
20:00:02.098,Gyroscope,-0.060187,-0.075634,0.019441,,,0.00,0
20:00:02.117,Accelerometer,0.260818,2.967100,12.172289,,,0.00,0
20:00:02.122,Gyroscope,0.139283,0.496413,-0.027963,,,0.00,0
20:00:02.131,Accelerometer,-0.020339,2.665604,12.879966,,,0.00,0
20:00:02.139,Gyroscope,-0.041545,-0.107725,0.011984,,,0.00,0
20:00:02.157,Accelerometer,-0.133400,0.910469,3.202793,,,0.00,0
20:00:02.158,Gyroscope,-0.154330,-0.436758,0.058057,,,0.00,0
20:00:02.173,Accelerometer,0.864407,3.128017,12.040086,,,0.00,0
20:00:02.181,Gyroscope,0.082292,0.547146,-0.031292,,,0.00,0
20:00:02.199,Accelerometer,-0.251246,2.434697,13.110275,,,0.00,0
20:00:02.206,Gyroscope,0.028762,-0.166447,-0.009454,,,0.00,0
20:00:02.215,Accelerometer,0.034098,1.284946,2.182254,,,0.00,0
20:00:02.223,Gyroscope,-0.175902,-0.414787,0.039015,,,0.00,0
20:00:02.232,Accelerometer,1.237687,2.791826,12.719647,,,0.00,0
20:00:02.249,Gyroscope,0.119842,0.374840,-0.035553,,,0.00,0
20:00:02.256,Accelerometer,-0.567099,2.215156,13.718651,,,0.00,0
20:00:02.257,Gyroscope,0.011984,-0.052997,-0.039548,,,0.00,0
20:00:02.273,Accelerometer,0.548555,1.916053,4.409972,,,0.00,0
20:00:02.282,Gyroscope,-0.063650,-0.198139,-0.001465,,,0.00,0
20:00:02.298,Accelerometer,0.498305,2.222334,11.040483,,,0.00,0
20:00:02.299,Gyroscope,0.018376,0.047537,-0.011318,,,0.00,0
20:00:02.323,Accelerometer,-1.159921,2.331208,11.798410,,,0.00,0
20:00:02.324,Gyroscope,0.034887,0.028363,-0.017976,,,0.00,0
20:00:02.332,Accelerometer,0.665205,1.588236,6.524031,,,0.00,0
20:00:02.340,Gyroscope,-0.009721,-0.093610,0.002796,,,0.00,0
20:00:02.357,Gyroscope,0.007989,0.033023,0.005726,,,0.00,0
20:00:02.360,Accelerometer,0.601197,2.575874,10.816156,,,0.00,0
20:00:02.373,Accelerometer,-0.746561,1.356730,9.871590,,,0.00,0
20:00:02.389,Gyroscope,0.002530,-0.011718,-0.016778,,,0.00,0
20:00:02.398,Accelerometer,0.123230,1.886741,8.034500,,,0.00,0
20:00:02.401,Gyroscope,-0.005992,-0.029295,0.029028,,,0.00,0
20:00:02.424,Accelerometer,1.052244,1.867598,10.775478,,,0.00,0
20:00:02.425,Gyroscope,0.012783,0.013848,-0.008522,,,0.00,0
20:00:02.432,Accelerometer,0.023330,1.345963,8.745169,,,0.00,0
20:00:02.441,Gyroscope,-0.006125,-0.026898,-0.015313,,,0.00,0
20:00:02.464,Accelerometer,0.074178,1.970490,9.848260,,,0.00,0
20:00:02.467,Gyroscope,0.001997,0.013183,0.007989,,,0.00,0
20:00:02.472,Accelerometer,0.903889,1.333400,9.784252,,,0.00,0
20:00:02.481,Gyroscope,0.012916,-0.028496,-0.019441,,,0.00,0
20:00:02.497,Accelerometer,0.230907,1.792822,8.947362,,,0.00,0
20:00:02.498,Gyroscope,0.003995,0.011052,-0.011452,,,0.00,0
20:00:02.525,Accelerometer,-0.394816,1.506282,11.114661,,,0.00,0
20:00:02.527,Gyroscope,0.018509,0.000133,-0.012650,,,0.00,0
20:00:02.540,Accelerometer,0.970290,1.604986,8.849854,,,0.00,0
20:00:02.546,Gyroscope,-0.001598,-0.030227,-0.004527,,,0.00,0
20:00:02.563,Accelerometer,0.017946,1.899901,8.998808,,,0.00,0
20:00:02.564,Gyroscope,0.007324,0.043942,-0.017444,,,0.00,0
20:00:02.575,Accelerometer,-1.040280,2.039881,10.734202,,,0.00,0
20:00:02.580,Gyroscope,0.004527,-0.027830,-0.010653,,,0.00,0
20:00:02.597,Accelerometer,0.754936,1.986641,8.173882,,,0.00,0
20:00:02.597,Gyroscope,-0.031558,-0.108524,-0.006258,,,0.00,0
20:00:02.615,Accelerometer,0.345763,1.740180,8.669795,,,0.00,0
20:00:02.622,Gyroscope,-0.003995,-0.003196,-0.013049,,,0.00,0
20:00:02.631,Accelerometer,-1.228714,2.777469,10.256236,,,0.00,0
20:00:02.640,Gyroscope,-0.004394,0.013316,-0.023436,,,0.00,0
20:00:02.658,Accelerometer,-0.538385,2.023730,9.463016,,,0.00,0
20:00:02.661,Gyroscope,-0.017044,-0.140881,0.002397,,,0.00,0
20:00:02.672,Accelerometer,0.841675,1.980061,8.846864,,,0.00,0
20:00:02.680,Gyroscope,-0.025167,-0.073503,0.002796,,,0.00,0
20:00:02.698,Accelerometer,-0.542573,2.614757,9.847662,,,0.00,0
20:00:02.700,Gyroscope,0.004927,0.011185,0.003063,,,0.00,0
20:00:02.714,Accelerometer,-0.208176,1.878964,9.690333,,,0.00,0
20:00:02.733,Gyroscope,0.000932,-0.056459,0.013982,,,0.00,0
20:00:02.733,Accelerometer,0.370888,2.398805,9.983455,,,0.00,0
20:00:02.738,Gyroscope,0.001065,0.005859,0.011851,,,0.00,0
20:00:02.758,Accelerometer,0.824926,1.549353,10.513465,,,0.00,0
20:00:02.759,Gyroscope,0.007723,-0.015313,0.015979,,,0.00,0
20:00:02.772,Accelerometer,0.027517,2.169692,9.059825,,,0.00,0
20:00:02.780,Gyroscope,-0.006525,-0.070441,0.016378,,,0.00,0
20:00:02.799,Accelerometer,0.181855,2.451447,9.896714,,,0.00,0
20:00:02.800,Gyroscope,0.013582,-0.007590,0.017843,,,0.00,0
20:00:02.813,Accelerometer,1.083949,1.560120,10.260424,,,0.00,0
20:00:02.815,Gyroscope,0.026498,0.021172,0.025433,,,0.00,0
20:00:02.831,Accelerometer,1.164108,2.672783,10.493724,,,0.00,0
20:00:02.838,Gyroscope,0.022903,0.018509,0.033423,,,0.00,0
20:00:02.864,Accelerometer,0.361316,1.127020,9.634701,,,0.00,0
20:00:02.865,Gyroscope,0.024235,-0.053929,-0.000000,,,0.00,0
20:00:02.871,Accelerometer,0.532403,3.198007,9.254242,,,0.00,0
20:00:02.881,Gyroscope,0.006658,0.010386,-0.000799,,,0.00,0
20:00:02.897,Accelerometer,0.798006,1.201197,10.698310,,,0.00,0
20:00:02.900,Gyroscope,0.042078,0.000799,-0.007191,,,0.00,0
20:00:02.913,Accelerometer,0.418146,3.010171,9.743574,,,0.00,0
20:00:02.923,Gyroscope,0.014248,0.035154,-0.004527,,,0.00,0
20:00:02.940,Accelerometer,0.445663,1.140180,9.687343,,,0.00,0
20:00:02.946,Gyroscope,0.020240,-0.014248,0.005992,,,0.00,0
20:00:02.956,Accelerometer,0.921237,2.851048,9.897313,,,0.00,0
20:00:02.965,Gyroscope,0.017444,0.044874,-0.002663,,,0.00,0
20:00:02.971,Accelerometer,0.374477,1.614557,9.535398,,,0.00,0
20:00:02.981,Gyroscope,0.015180,0.011984,-0.003728,,,0.00,0
20:00:02.990,Accelerometer,0.741177,2.703890,9.798609,,,0.00,0
20:00:03.004,Gyroscope,0.009055,0.026232,-0.003329,,,0.00,0
20:00:03.023,Accelerometer,-0.068195,1.323231,9.661021,,,0.00,0
20:00:03.032,Gyroscope,0.021039,0.033023,-0.003329,,,0.00,0
20:00:03.038,Accelerometer,0.822533,2.722434,10.008579,,,0.00,0
20:00:03.038,Gyroscope,0.022104,0.090681,-0.000666,,,0.00,0
20:00:03.066,Accelerometer,-0.035892,2.214557,9.256635,,,0.00,0
20:00:03.068,Gyroscope,0.017044,0.040613,-0.003595,,,0.00,0
20:00:03.075,Accelerometer,-0.254237,1.877169,9.516255,,,0.00,0
20:00:03.079,Gyroscope,0.024102,0.052731,-0.001065,,,0.00,0
20:00:03.099,Accelerometer,-0.564706,2.163112,9.483355,,,0.00,0
20:00:03.103,Gyroscope,0.006658,0.024235,0.004927,,,0.00,0
20:00:03.112,Accelerometer,-0.379861,2.363511,9.113664,,,0.00,0
20:00:03.130,Gyroscope,-0.004128,-0.018775,0.007457,,,0.00,0
20:00:03.137,Accelerometer,0.132802,1.238884,9.076574,,,0.00,0
20:00:03.138,Gyroscope,-0.006525,0.009188,0.004927,,,0.00,0
20:00:03.154,Accelerometer,0.043669,2.405385,9.908679,,,0.00,0
20:00:03.163,Gyroscope,0.002131,0.054728,0.007457,,,0.00,0
20:00:03.172,Accelerometer,-0.009571,0.737588,9.045467,,,0.00,0
20:00:03.188,Gyroscope,-0.006924,0.005060,0.009854,,,0.00,0
20:00:03.198,Accelerometer,0.165703,2.033899,9.553943,,,0.00,0
20:00:03.204,Gyroscope,-0.013715,0.021438,0.004128,,,0.00,0
20:00:03.221,Accelerometer,-0.031705,1.503291,9.064610,,,0.00,0
20:00:03.223,Gyroscope,-0.009454,0.013582,-0.002530,,,0.00,0
20:00:03.237,Accelerometer,0.370289,1.664208,10.433305,,,0.00,0
20:00:03.239,Gyroscope,0.023169,0.045939,-0.085088,,,0.00,0
20:00:03.255,Accelerometer,-0.139382,1.453640,9.726226,,,0.00,0
20:00:03.263,Gyroscope,0.024901,-0.018642,-0.060720,,,0.00,0
20:00:03.271,Accelerometer,-0.351147,1.243670,8.865408,,,0.00,0
20:00:03.279,Gyroscope,0.015979,-0.014514,-0.018642,,,0.00,0
20:00:03.298,Accelerometer,-0.065803,1.589432,10.547563,,,0.00,0
20:00:03.300,Gyroscope,-0.002929,0.025833,0.007191,,,0.00,0
20:00:03.313,Accelerometer,0.003589,1.027717,9.098708,,,0.00,0
20:00:03.322,Gyroscope,0.001465,-0.023702,0.011185,,,0.00,0
20:00:03.337,Accelerometer,-0.378664,1.475773,9.683155,,,0.00,0
20:00:03.340,Gyroscope,-0.002663,-0.025699,0.013715,,,0.00,0
20:00:03.365,Accelerometer,0.121436,1.398007,10.080962,,,0.00,0
20:00:03.368,Gyroscope,-0.002530,-0.008655,0.014781,,,0.00,0
20:00:03.373,Accelerometer,-0.334397,1.291526,9.631111,,,0.00,0
20:00:03.378,Gyroscope,0.005593,0.002264,0.016911,,,0.00,0
20:00:03.396,Accelerometer,0.001795,1.571486,9.614362,,,0.00,0
20:00:03.398,Gyroscope,0.006125,-0.004128,0.020107,,,0.00,0
20:00:03.422,Accelerometer,0.053240,1.920838,9.805189,,,0.00,0
20:00:03.423,Gyroscope,0.007723,0.022903,0.016245,,,0.00,0
20:00:03.437,Accelerometer,-0.275175,1.022932,9.729217,,,0.00,0
20:00:03.445,Gyroscope,0.011452,-0.030893,0.021172,,,0.00,0
20:00:03.453,Accelerometer,-0.323629,2.048256,9.884152,,,0.00,0
20:00:03.463,Gyroscope,0.012517,-0.010386,0.021838,,,0.00,0
20:00:03.471,Accelerometer,-0.326022,1.310070,9.916455,,,0.00,0
20:00:03.479,Gyroscope,0.022104,-0.025034,0.027963,,,0.00,0
20:00:03.503,Accelerometer,-0.191426,1.639682,9.310472,,,0.00,0
20:00:03.505,Gyroscope,0.017577,-0.033822,0.025966,,,0.00,0
20:00:03.532,Accelerometer,-0.110668,1.471586,8.980264,,,0.00,0
20:00:03.533,Gyroscope,0.015979,-0.035287,0.026099,,,0.00,0
20:00:03.537,Accelerometer,-0.110668,1.471586,8.980264,,,0.00,0
20:00:03.541,Gyroscope,0.010653,-0.054462,0.029295,,,0.00,0
